Tarih,Otel Adı,Oda Tipi,Board Type,İptal Poliçesi,Fiyat,Para Birimi,Müsaitlik,Milliyet,Oda Tipi Normalized,Room Group,Board Group
2025-04-16,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-17,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-18,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-19,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-20,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-21,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-22,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-16,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-17,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-18,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-19,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-20,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-21,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-22,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-16,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,350.81,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-17,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,350.81,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-18,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,350.81,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-19,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,350.81,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-20,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,350.81,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-21,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,350.81,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-22,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,350.81,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-16,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-17,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-18,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-19,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-20,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-21,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-22,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-16,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,408.86,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-17,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,408.86,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-18,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,408.86,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-19,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,408.86,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-20,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,408.86,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-21,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,408.86,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-22,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,408.86,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-23,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-24,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-25,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-26,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-27,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-28,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-29,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,141.06,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-23,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-24,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-25,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-26,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-27,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-28,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-29,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-23,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.73,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-24,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.73,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-25,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.73,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-26,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.73,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-27,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.73,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-28,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.73,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-29,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,156.73,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-23,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-24,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-25,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-26,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-27,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-28,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-29,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-23,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-24,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-25,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-26,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-27,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-28,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-29,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-23,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-24,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-25,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-26,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-27,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-28,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-29,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,333.92,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-23,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,350.81,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-24,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,350.81,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-25,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,350.81,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-26,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,350.81,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-27,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,350.81,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-28,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,350.81,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-29,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,350.81,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-23,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-24,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-25,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-26,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-27,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-28,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-29,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,389.17,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-23,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,408.86,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-24,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,408.86,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-25,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,408.86,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-26,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,408.86,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-27,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,408.86,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-28,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,408.86,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-29,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,408.86,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-30,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Non-refundable,141.14,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-05-01,Bomonti Arjaan by Rotana,1 BEDROOM APARTMENT,Room Only,Non-refundable,143.77,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-30,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,151.56,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-05-01,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Room Only,Refundable,157.29,EUR,Available,TN,one bedroom apartment,Group_11,Group_1
2025-04-30,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,159.39,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-05-01,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast,Non-refundable,159.39,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-30,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Non-refundable,157.81,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-05-01,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed&Breakfast,Non-refundable,161.62,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-30,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast for 2 guests,Refundable,168.95,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-05-01,Bomonti Arjaan by Rotana,One Bedroom Apartment,Bed and Breakfast for 2 guests,Refundable,168.95,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-30,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,168.23,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-05-01,Bomonti Arjaan by Rotana,ONE BEDROOM APARTMENT,Bed&Breakfast,Refundable,173.44,EUR,Available,TN,one bedroom apartment,Group_11,Group_2
2025-04-30,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,338.52,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-05-01,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Non-refundable,338.52,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-30,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,355.65,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-05-01,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Non-refundable,355.65,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-30,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,394.58,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-05-01,Bomonti Arjaan by Rotana,Family Two Bedroom Suite,Bed&Breakfast (Non-Alcoholic),Refundable,394.58,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-30,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,414.56,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-05-01,Bomonti Arjaan by Rotana,"2 BEDROOMS, FAMILY, SUITE",Breakfast,Refundable,414.56,EUR,Available,TN,family two bedroom suite,Group_46,Group_2
2025-04-02,Crowne Plaza Istanbul - Old City,STANDARD ROOM,Room Only,Non-refundable,116.1,EUR,Available,TN,standard room,Group_7,Group_1
2025-04-03,Crowne Plaza Istanbul - Old City,STANDARD ROOM,Room Only,Non-refundable,116.1,EUR,Available,TN,standard room,Group_7,Group_1
2025-04-04,Crowne Plaza Istanbul - Old City,STANDARD ROOM,Room Only,Non-refundable,116.1,EUR,Available,TN,standard room,Group_7,Group_1
2025-04-05,Crowne Plaza Istanbul - Old City,STANDARD ROOM,Room Only,Non-refundable,116.1,EUR,Available,TN,standard room,Group_7,Group_1
2025-04-06,Crowne Plaza Istanbul - Old City,STANDARD ROOM,Room Only,Non-refundable,116.1,EUR,Available,TN,standard room,Group_7,Group_1
2025-04-07,Crowne Plaza Istanbul - Old City,STANDARD ROOM,Room Only,Non-refundable,116.1,EUR,Available,TN,standard room,Group_7,Group_1
2025-04-08,Crowne Plaza Istanbul - Old City,STANDARD ROOM,Room Only,Non-refundable,116.1,EUR,Available,TN,standard room,Group_7,Group_1
2025-04-02,Crowne Plaza Istanbul - Old City,STANDARD ROOM,Bed & Breakfast,Non-refundable,121.53,EUR,Available,TN,standard room,Group_7,Group_2
2025-04-03,Crowne Plaza Istanbul - Old City,STANDARD ROOM,Bed & Breakfast,Non-refundable,121.53,EUR,Available,TN,standard room,Group_7,Group_2
2025-04-04,Crowne Plaza Istanbul - Old City,STANDARD ROOM,Bed & Breakfast,Non-refundable,121.53,EUR,Available,TN,standard room,Group_7,Group_2
2025-04-05,Crowne Plaza Istanbul - Old City,STANDARD ROOM,Bed & Breakfast,Non-refundable,121.53,EUR,Available,TN,standard room,Group_7,Group_2
2025-04-06,Crowne Plaza Istanbul - Old City,STANDARD ROOM,Bed & Breakfast,Non-refundable,121.53,EUR,Available,TN,standard room,Group_7,Group_2
2025-04-07,Crowne Plaza Istanbul - Old City,STANDARD ROOM,Bed & Breakfast,Non-refundable,121.53,EUR,Available,TN,standard room,Group_7,Group_2
2025-04-08,Crowne Plaza Istanbul - Old City,STANDARD ROOM,Bed & Breakfast,Non-refundable,121.53,EUR,Available,TN,standard room,Group_7,Group_2
